uid,community_schooltype,county,api,variable_name,percentage
9475,Suburban_E,Charles Harley,840.463023,colgrad,38.31428401
9475,Suburban_E,Charles Harley,840.463023,fullqual,98.8068086
9476,Urban_E,James Laurinaitis,528.361077,meals,90.717933
9476,Urban_E,James Laurinaitis,528.361077,colgrad,3.632719062
9476,Urban_E,James Laurinaitis,528.361077,fullqual,58.91507395
9477,Rural_E,Andy Katzenmoyer,788.6279857,meals,33.10998087
9477,Rural_E,Andy Katzenmoyer,788.6279857,colgrad,23.43477306
9477,Rural_E,Andy Katzenmoyer,788.6279857,fullqual,96.39765938
9478,Suburban_M,Dave Foley,646.5214534,meals,61.01318628
9478,Suburban_M,Dave Foley,646.5214534,colgrad,9.788814448
9478,Suburban_M,Dave Foley,646.5214534,fullqual,67.75712662
9479,Suburban_E,Tom Cousineau,618.7249054,meals,98.87101082
9479,Suburban_E,Tom Cousineau,618.7249054,colgrad,12.59916335
9479,Suburban_E,Tom Cousineau,618.7249054,fullqual,90.12312522
9480,Suburban_M,Quinn Pitcock,595.9304952,meals,78.54975355
9480,Suburban_M,Quinn Pitcock,595.9304952,colgrad,9.635946558
9480,Suburban_M,Quinn Pitcock,595.9304952,fullqual,81.13080999
9481,Suburban_M,Marcus Marek,759.0356249,meals,11.26060088
9481,Suburban_M,Marcus Marek,759.0356249,colgrad,60.94638561
9481,Suburban_M,Marcus Marek,759.0356249,fullqual,99.14632887
9482,Urban_E,Mike Nugent,765.4435196,meals,23.9627674
9482,Urban_E,Mike Nugent,765.4435196,colgrad,21.86310639
9482,Urban_E,Mike Nugent,765.4435196,fullqual,98.18055973
9483,Urban_E,Tim Fox,716.5150572,meals,57.34947482
9483,Urban_E,Tim Fox,716.5150572,colgrad,15.90553401
9483,Urban_E,Tim Fox,716.5150572,fullqual,94.87768803
9484,Suburban_M,Marcus Marek,435.424052,meals,98.19369975
9484,Suburban_M,Marcus Marek,435.424052,colgrad,9.431492461
9484,Suburban_M,Marcus Marek,435.424052,fullqual,83.96655314
9485,Suburban_M,A.J. Hawk,663.497027,meals,61.25310434
9485,Suburban_M,A.J. Hawk,663.497027,colgrad,8.281922567
9485,Suburban_M,A.J. Hawk,663.497027,fullqual,84.28767899
9486,Suburban_E,Randy Gradishar,758.6608618,meals,46.4142215
9486,Suburban_E,Randy Gradishar,758.6608618,colgrad,30.03706926
9486,Suburban_E,Randy Gradishar,758.6608618,fullqual,92.27498339
9487,Suburban_M,Wes Fesler,607.4180486,meals,37.77274585
9487,Suburban_M,Wes Fesler,607.4180486,colgrad,9.868358493
9487,Suburban_M,Wes Fesler,607.4180486,fullqual,54.11883117
9488,Urban_E,Ted Smith,711.5724584,meals,42.91369908
9488,Urban_E,Ted Smith,711.5724584,colgrad,28.54945757
9488,Urban_E,Ted Smith,711.5724584,fullqual,97.65366028
9489,Urban_E,Howard Cassady,640.4644425,meals,66.6406353
9489,Urban_E,Howard Cassady,640.4644425,colgrad,4.859215876
9489,Urban_E,Howard Cassady,640.4644425,fullqual,88.57596051
9490,Rural_E,Orlando Pace,766.5908762,meals,3.716645436
9490,Rural_E,Orlando Pace,766.5908762,colgrad,41.68414858
9490,Rural_E,Orlando Pace,766.5908762,fullqual,78.17389495
9491,Urban_E,Chris Ward,704.1706879,meals,28.95906658
9491,Urban_E,Chris Ward,704.1706879,colgrad,36.5282472
9491,Urban_E,Chris Ward,704.1706879,fullqual,87.2188801
9492,Urban_E,Charles Harley,696.9263817,meals,61.44309514
9492,Urban_E,Charles Harley,696.9263817,colgrad,20.8939358
9492,Urban_E,Charles Harley,696.9263817,fullqual,92.60631323
9493,Rural_H,Chase Young,710.1797117,meals,12.28536381
9493,Rural_H,Chase Young,710.1797117,colgrad,11.06302369
9493,Rural_H,Chase Young,710.1797117,fullqual,97.89173768
9494,Suburban_E,Pat Elflein,727.5632542,meals,47.6279099
9494,Suburban_E,Pat Elflein,727.5632542,colgrad,21.61034944
9494,Suburban_E,Pat Elflein,727.5632542,fullqual,84.66294339
9495,Suburban_E,James Laurinaitis,627.9319593,meals,80.97162549
9495,Suburban_E,James Laurinaitis,627.9319593,colgrad,26.20240623
9495,Suburban_E,James Laurinaitis,627.9319593,fullqual,83.83042871
9496,Suburban_H,Chase Young,509.4168428,meals,65.96621573
9496,Suburban_H,Chase Young,509.4168428,colgrad,17.98303324
9496,Suburban_H,Chase Young,509.4168428,fullqual,66.68235962
9497,Suburban_E,Esco Sarkkinen,755.8220251,meals,36.59857237
9497,Suburban_E,Esco Sarkkinen,755.8220251,colgrad,33.9988522
9497,Suburban_E,Esco Sarkkinen,755.8220251,fullqual,85.30475145
9498,Urban_E,Bill Hackett,809.5684874,meals,6.73545599
9498,Urban_E,Bill Hackett,809.5684874,colgrad,33.37789615
9498,Urban_E,Bill Hackett,809.5684874,fullqual,93.48357695
9499,Suburban_H,Ted Smith,508.4508765,meals,81.23669375
9499,Suburban_H,Ted Smith,508.4508765,colgrad,2.472326061
9499,Suburban_H,Ted Smith,508.4508765,fullqual,83.0668726
9500,Suburban_E,Korey Stringer,550.0861039,meals,97.03903829
9500,Suburban_E,Korey Stringer,550.0861039,colgrad,3.486079555
9500,Suburban_E,Korey Stringer,550.0861039,fullqual,87.71629546
9501,Suburban_E,Wes Fesler,452.4631952,meals,98.97666879
9501,Suburban_E,Wes Fesler,452.4631952,colgrad,1.270361706
9501,Suburban_E,Wes Fesler,452.4631952,fullqual,57.18799129
9502,Rural_E,Iolas Huffman,812.185764,meals,20.95760859
9502,Rural_E,Iolas Huffman,812.185764,colgrad,51.75061465
9502,Rural_E,Iolas Huffman,812.185764,fullqual,93.23563265
9503,Suburban_E,Pat Elflein,901.5412194,meals,3.25722124
9503,Suburban_E,Pat Elflein,901.5412194,colgrad,46.63072813
9503,Suburban_E,Pat Elflein,901.5412194,fullqual,97.92224095
9504,Suburban_E,Steve Myers,440.267681,meals,98.64078113
9504,Suburban_E,Steve Myers,440.267681,colgrad,3.022455357
9504,Suburban_E,Steve Myers,440.267681,fullqual,77.47876702
9505,Suburban_E,Mike Nugent,608.9870994,meals,70.09762847
9505,Suburban_E,Mike Nugent,608.9870994,colgrad,12.42367825
9505,Suburban_E,Mike Nugent,608.9870994,fullqual,84.19938185
9506,Suburban_H,Taylor Decker,504.4505719,meals,65.16900316
9506,Suburban_H,Taylor Decker,504.4505719,colgrad,33.23640217
9506,Suburban_H,Taylor Decker,504.4505719,fullqual,55.13255643
9507,Urban_E,Mike Nugent,590.5646711,meals,73.54573582
9507,Urban_E,Mike Nugent,590.5646711,colgrad,19.2850448
9507,Urban_E,Mike Nugent,590.5646711,fullqual,77.78004948
9508,Suburban_E,Wyatt Davis,740.6704842,meals,45.84116926
9508,Suburban_E,Wyatt Davis,740.6704842,colgrad,25.77272987
9508,Suburban_E,Wyatt Davis,740.6704842,fullqual,97.90225302
9509,Urban_E,Bob Ferguson,626.882206,meals,93.42445254
9509,Urban_E,Bob Ferguson,626.882206,colgrad,17.30078089
9509,Urban_E,Bob Ferguson,626.882206,fullqual,97.77426555
9510,Rural_E,Tom Cousineau,640.9396827,meals,58.377223
9510,Rural_E,Tom Cousineau,640.9396827,colgrad,10.05412032
9510,Rural_E,Tom Cousineau,640.9396827,fullqual,49.43712946
9511,Urban_H,Mike Nugent,599.6292302,meals,65.8391715
9511,Urban_H,Mike Nugent,599.6292302,colgrad,4.954826659
9511,Urban_H,Mike Nugent,599.6292302,fullqual,99.91433807
9512,Urban_E,Lecharles Bentley,498.711315,meals,88.73388867
9512,Urban_E,Lecharles Bentley,498.711315,colgrad,1.454949846
9512,Urban_E,Lecharles Bentley,498.711315,fullqual,99.49401646
9513,Urban_E,James Laurinaitis,667.9837234,meals,70.09930417
9513,Urban_E,James Laurinaitis,667.9837234,colgrad,9.21634884
9513,Urban_E,James Laurinaitis,667.9837234,fullqual,98.11693312
9514,Rural_M,Joey Bosa,506.1918171,meals,76.13295906
9514,Rural_M,Joey Bosa,506.1918171,colgrad,4.818944202
9514,Rural_M,Joey Bosa,506.1918171,fullqual,77.77365529
9515,Urban_E,Bob White,707.589423,meals,65.04509172
9515,Urban_E,Bob White,707.589423,colgrad,12.74774091
9515,Urban_E,Bob White,707.589423,fullqual,94.97628076
9516,Suburban_E,Kurt Schumacher,727.711637,meals,26.42912178
9516,Suburban_E,Kurt Schumacher,727.711637,colgrad,20.69211618
9516,Suburban_E,Kurt Schumacher,727.711637,fullqual,98.39126386
9517,Urban_E,Howard Cassady,604.3793575,meals,77.01317982
9517,Urban_E,Howard Cassady,604.3793575,colgrad,7.389631233
9517,Urban_E,Howard Cassady,604.3793575,fullqual,83.36171517
9518,Urban_E,Keith Byars,651.0777141,meals,52.6755613
9518,Urban_E,Keith Byars,651.0777141,colgrad,23.00045061
9518,Urban_E,Keith Byars,651.0777141,fullqual,92.62201723
9519,Suburban_E,A.J. Hawk,830.7477438,meals,5.783802667
9519,Suburban_E,A.J. Hawk,830.7477438,colgrad,28.66106122
9519,Suburban_E,A.J. Hawk,830.7477438,fullqual,76.76005564
9520,Rural_E,Chase Young,764.8003427,meals,10.21284836
9520,Rural_E,Chase Young,764.8003427,colgrad,23.31568326
9520,Rural_E,Chase Young,764.8003427,fullqual,96.97985647
9521,Urban_M,Jim Lachey,807.8483477,meals,5.124385818
9521,Urban_M,Jim Lachey,807.8483477,colgrad,46.12132095
9521,Urban_M,Jim Lachey,807.8483477,fullqual,99.26908858
9522,Suburban_E,Bob Brudzinski,876.3121041,meals,2.927469322
9522,Suburban_E,Bob Brudzinski,876.3121041,colgrad,23.15002628
9522,Suburban_E,Bob Brudzinski,876.3121041,fullqual,95.02271467
9523,Rural_E,Bill Hackett,486.1511844,meals,94.80829886
9523,Rural_E,Bill Hackett,486.1511844,colgrad,27.74664159
9523,Rural_E,Bill Hackett,486.1511844,fullqual,52.73648934
9524,Suburban_H,Korey Stringer,475.2989491,meals,82.51408308
9524,Suburban_H,Korey Stringer,475.2989491,colgrad,11.90928655
9524,Suburban_H,Korey Stringer,475.2989491,fullqual,44.06357056
9525,Suburban_E,Bob White,827.9389075,meals,24.45447783
9525,Suburban_E,Bob White,827.9389075,colgrad,22.45555537
9525,Suburban_E,Bob White,827.9389075,fullqual,96.37313051
9526,Rural_E,Archie Griffin,846.9597397,meals,1.975139137
9526,Rural_E,Archie Griffin,846.9597397,colgrad,49.38720588
9526,Rural_E,Archie Griffin,846.9597397,fullqual,96.15817086
9527,Urban_E,Orlando Pace,796.2935279,meals,13.96187507
9527,Urban_E,Orlando Pace,796.2935279,colgrad,53.86769837
9527,Urban_E,Orlando Pace,796.2935279,fullqual,99.9121794
9528,Suburban_M,Howard Cassady,858.3628891,meals,5.90744114
9528,Suburban_M,Howard Cassady,858.3628891,colgrad,47.80789409
9528,Suburban_M,Howard Cassady,858.3628891,fullqual,99.33487622
9529,Urban_M,Matt Wilhelm,564.7617466,meals,72.26565916
9529,Urban_M,Matt Wilhelm,564.7617466,colgrad,15.51031118
9529,Urban_M,Matt Wilhelm,564.7617466,fullqual,51.12704136
9530,Suburban_E,Jack Tatum,854.1669219,meals,9.971301956
9530,Suburban_E,Jack Tatum,854.1669219,colgrad,56.23008359
9530,Suburban_E,Jack Tatum,854.1669219,fullqual,83.46959342
9531,Suburban_E,Troy Smith,511.4566773,meals,83.79428557
9531,Suburban_E,Troy Smith,511.4566773,colgrad,7.273844086
9531,Suburban_E,Troy Smith,511.4566773,fullqual,83.43917986
9532,Urban_E,Chris Ward,530.9266825,meals,83.58244086
9532,Urban_E,Chris Ward,530.9266825,colgrad,7.21759851
9532,Urban_E,Chris Ward,530.9266825,fullqual,94.48200303
9533,Suburban_E,Jim Stillwagon,651.5297899,meals,70.86502076
9533,Suburban_E,Jim Stillwagon,651.5297899,colgrad,26.56976727
9533,Suburban_E,Jim Stillwagon,651.5297899,fullqual,68.73088054
9534,Suburban_M,Archie Griffin,739.568867,meals,23.12371393
9534,Suburban_M,Archie Griffin,739.568867,colgrad,16.23313873
9534,Suburban_M,Archie Griffin,739.568867,fullqual,99.93177159
9535,Suburban_E,Bob Ferguson,800.7287495,meals,25.84907445
9535,Suburban_E,Bob Ferguson,800.7287495,colgrad,26.25739748
9535,Suburban_E,Bob Ferguson,800.7287495,fullqual,86.80835695
9536,Suburban_H,Mike Nugent,632.4732481,meals,55.29077393
9536,Suburban_H,Mike Nugent,632.4732481,colgrad,24.74025794
9536,Suburban_H,Mike Nugent,632.4732481,fullqual,91.26421323
9537,Urban_E,Bob Brudzinski,509.9057843,meals,94.12694694
9537,Urban_E,Bob Brudzinski,509.9057843,colgrad,13.92355211
9537,Urban_E,Bob Brudzinski,509.9057843,fullqual,43.50278891
9538,Rural_E,Iolas Huffman,777.6875516,meals,26.78450232
9538,Rural_E,Iolas Huffman,777.6875516,colgrad,23.65183638
9538,Rural_E,Iolas Huffman,777.6875516,fullqual,97.59133345
9539,Urban_E,Randy Gradishar,597.3913151,meals,86.01514192
9539,Urban_E,Randy Gradishar,597.3913151,colgrad,6.373576153
9539,Urban_E,Randy Gradishar,597.3913151,fullqual,78.30990193
9540,Rural_E,Wes Fesler,576.5408007,meals,82.99607264
9540,Rural_E,Wes Fesler,576.5408007,colgrad,6.273535811
9540,Rural_E,Wes Fesler,576.5408007,fullqual,96.64881653
9541,Suburban_E,Matt Wilhelm,787.3805882,meals,21.63120275
9541,Suburban_E,Matt Wilhelm,787.3805882,colgrad,36.6511224
9541,Suburban_E,Matt Wilhelm,787.3805882,fullqual,74.17708727
9542,Suburban_E,Dave Foley,900.3214906,meals,13.89559447
9542,Suburban_E,Dave Foley,900.3214906,colgrad,46.4494297
9542,Suburban_E,Dave Foley,900.3214906,fullqual,98.29141728
9543,Suburban_M,John Hicks,773.3434888,meals,11.67798359
9543,Suburban_M,John Hicks,773.3434888,colgrad,34.15309175
9543,Suburban_M,John Hicks,773.3434888,fullqual,96.89578845
9544,Urban_E,Jack Tatum,766.8241543,meals,38.64220462
9544,Urban_E,Jack Tatum,766.8241543,colgrad,25.86930438
9544,Urban_E,Jack Tatum,766.8241543,fullqual,97.85157157
9545,Rural_E,Jack Dugger,705.6120783,meals,30.18913944
9545,Rural_E,Jack Dugger,705.6120783,colgrad,33.9131531
9545,Rural_E,Jack Dugger,705.6120783,fullqual,96.61756551
9546,Urban_E,Dave Foley,750.7994088,meals,41.08023799
9546,Urban_E,Dave Foley,750.7994088,colgrad,13.86204723
9546,Urban_E,Dave Foley,750.7994088,fullqual,79.20172594
9547,Suburban_E,Eddie George,650.9944357,meals,61.23430398
9547,Suburban_E,Eddie George,650.9944357,colgrad,24.57767196
9547,Suburban_E,Eddie George,650.9944357,fullqual,82.90568176
9548,Rural_E,Jim Parker,570.8358928,meals,71.38890212
9548,Rural_E,Jim Parker,570.8358928,colgrad,6.457494564
9548,Rural_E,Jim Parker,570.8358928,fullqual,79.19091281
9549,Suburban_M,Randy Gradishar,852.4086238,meals,12.31156334
9549,Suburban_M,Randy Gradishar,852.4086238,colgrad,31.27660231
9549,Suburban_M,Randy Gradishar,852.4086238,fullqual,97.87861966
9550,Suburban_M,Wes Fesler,731.9704582,meals,33.60673895
9550,Suburban_M,Wes Fesler,731.9704582,colgrad,30.06143589
9550,Suburban_M,Wes Fesler,731.9704582,fullqual,99.86484561
9551,Rural_E,Korey Stringer,796.6863942,meals,20.4134258
9551,Rural_E,Korey Stringer,796.6863942,colgrad,25.7094706
9551,Rural_E,Korey Stringer,796.6863942,fullqual,94.53875837
9552,Suburban_E,Cris Carter,586.8733081,meals,90.88572829
9552,Suburban_E,Cris Carter,586.8733081,colgrad,12.98848101
9552,Suburban_E,Cris Carter,586.8733081,fullqual,99.96221765
9553,Suburban_E,Jeffrey Okudah,544.8769725,meals,95.23793762
9553,Suburban_E,Jeffrey Okudah,544.8769725,colgrad,16.0452632
9553,Suburban_E,Jeffrey Okudah,544.8769725,fullqual,65.493276
9554,Urban_E,Chris Ward,575.1125922,meals,64.30435341
9554,Urban_E,Chris Ward,575.1125922,colgrad,1.393875384
9554,Urban_E,Chris Ward,575.1125922,fullqual,92.77254756
9555,Suburban_E,Marcus Marek,662.707665,meals,33.27730342
9555,Suburban_E,Marcus Marek,662.707665,colgrad,35.32116031
9555,Suburban_E,Marcus Marek,662.707665,fullqual,88.28892944
9556,Suburban_E,Randy Gradishar,625.0894273,meals,91.90098634
9556,Suburban_E,Randy Gradishar,625.0894273,colgrad,7.956766869
9556,Suburban_E,Randy Gradishar,625.0894273,fullqual,98.2657354
9557,Suburban_E,Archie Griffin,700.5451677,meals,35.98309869
9557,Suburban_E,Archie Griffin,700.5451677,colgrad,28.54516977
9557,Suburban_E,Archie Griffin,700.5451677,fullqual,82.4197868
9558,Urban_H,Wyatt Davis,629.1469133,meals,65.32092507
9558,Urban_H,Wyatt Davis,629.1469133,colgrad,14.3816253
9558,Urban_H,Wyatt Davis,629.1469133,fullqual,94.69977943
9559,Urban_E,Steve Myers,671.7000342,meals,32.4712123
9559,Urban_E,Steve Myers,671.7000342,colgrad,13.80347834
9559,Urban_E,Steve Myers,671.7000342,fullqual,97.97470425
9560,Suburban_E,Archie Griffin,620.8637666,meals,56.43615446
9560,Suburban_E,Archie Griffin,620.8637666,colgrad,11.12774291
9560,Suburban_E,Archie Griffin,620.8637666,fullqual,80.6480305
9561,Rural_E,A.J. Hawk,730.4018195,meals,54.17781081
9561,Rural_E,A.J. Hawk,730.4018195,colgrad,18.20091488
9561,Rural_E,A.J. Hawk,730.4018195,fullqual,97.27426242
9562,Suburban_E,A.J. Hawk,622.0941307,meals,62.86189482
9562,Suburban_E,A.J. Hawk,622.0941307,colgrad,18.50532214
9562,Suburban_E,A.J. Hawk,622.0941307,fullqual,52.60244402
9563,Suburban_M,Chris Ward,514.7702931,meals,88.62272785
9563,Suburban_M,Chris Ward,514.7702931,colgrad,10.13163389
9563,Suburban_M,Chris Ward,514.7702931,fullqual,99.62141805
9564,Rural_E,Chris Spielman,635.9280964,meals,67.6017642
9564,Rural_E,Chris Spielman,635.9280964,colgrad,8.533544033
9564,Rural_E,Chris Spielman,635.9280964,fullqual,79.62128339
9565,Suburban_H,Mike Nugent,638.7637109,meals,55.03909457
9565,Suburban_H,Mike Nugent,638.7637109,colgrad,18.84275067
9565,Suburban_H,Mike Nugent,638.7637109,fullqual,96.7451473
9566,Suburban_E,Tom Cousineau,616.7535265,meals,77.13891088
9566,Suburban_E,Tom Cousineau,616.7535265,colgrad,18.33196751
9566,Suburban_E,Tom Cousineau,616.7535265,fullqual,61.43321979
9567,Urban_E,Warren Namling,512.726043,meals,91.57985607
9567,Urban_E,Warren Namling,512.726043,colgrad,3.645329974
9567,Urban_E,Warren Namling,512.726043,fullqual,86.71892975
9568,Rural_E,Will Allen,690.8818946,meals,59.18887397
9568,Rural_E,Will Allen,690.8818946,colgrad,3.107066725
9568,Rural_E,Will Allen,690.8818946,fullqual,95.23791751
9569,Suburban_E,A.J. Hawk,770.9508752,meals,43.27694119
9569,Suburban_E,A.J. Hawk,770.9508752,colgrad,26.13343219
9569,Suburban_E,A.J. Hawk,770.9508752,fullqual,96.73406957
9570,Urban_E,Chris Ward,505.4910445,meals,78.1967775
9570,Urban_E,Chris Ward,505.4910445,colgrad,2.346264239
9570,Urban_E,Chris Ward,505.4910445,fullqual,75.27769574
9571,Suburban_E,Keith Byars,707.0619874,meals,26.99732147
9571,Suburban_E,Keith Byars,707.0619874,colgrad,19.96754029
9571,Suburban_E,Keith Byars,707.0619874,fullqual,89.26528128
9572,Suburban_E,Randy Gradishar,664.0466792,meals,77.28984046
9572,Suburban_E,Randy Gradishar,664.0466792,colgrad,15.1785432
9572,Suburban_E,Randy Gradishar,664.0466792,fullqual,93.28217416
9573,Urban_E,Korey Stringer,877.2433914,meals,1.642778423
9573,Urban_E,Korey Stringer,877.2433914,colgrad,43.50986303
9573,Urban_E,Korey Stringer,877.2433914,fullqual,99.9729452
9574,Suburban_E,Wyatt Davis,850.1462992,meals,6.51224649
9574,Suburban_E,Wyatt Davis,850.1462992,colgrad,32.94915946
9574,Suburban_E,Wyatt Davis,850.1462992,fullqual,97.92464262
9575,Urban_E,Charles Harley,828.4538894,meals,16.35990415
9575,Urban_E,Charles Harley,828.4538894,colgrad,43.2858526
9575,Urban_E,Charles Harley,828.4538894,fullqual,84.60324308
9576,Rural_E,Shawn Springs,670.9944953,meals,57.28958203
9576,Rural_E,Shawn Springs,670.9944953,colgrad,2.725644166
9576,Rural_E,Shawn Springs,670.9944953,fullqual,94.22570928
9577,Suburban_E,Chris Ward,577.8159342,meals,51.09514715
9577,Suburban_E,Chris Ward,577.8159342,colgrad,10.55731506
9577,Suburban_E,Chris Ward,577.8159342,fullqual,70.92309514
9578,Rural_E,Will Allen,551.6506019,meals,95.50206878
9578,Rural_E,Will Allen,551.6506019,colgrad,12.09306158
9578,Rural_E,Will Allen,551.6506019,fullqual,66.34514541
9579,Suburban_E,Bob Ferguson,554.8638225,meals,94.77275056
9579,Suburban_E,Bob Ferguson,554.8638225,colgrad,9.788571081
9579,Suburban_E,Bob Ferguson,554.8638225,fullqual,65.85485334
9580,Suburban_E,Wyatt Davis,840.3170103,meals,3.012655419
9580,Suburban_E,Wyatt Davis,840.3170103,colgrad,12.7340002
9580,Suburban_E,Wyatt Davis,840.3170103,fullqual,99.83592393
9581,Urban_M,Chris Ward,755.2715926,meals,11.71999562
9581,Urban_M,Chris Ward,755.2715926,colgrad,37.80866745
9581,Urban_M,Chris Ward,755.2715926,fullqual,98.65746125
9582,Suburban_E,Howard Cassady,811.5616748,meals,18.82449365
9582,Suburban_E,Howard Cassady,811.5616748,colgrad,30.07952047
9582,Suburban_E,Howard Cassady,811.5616748,fullqual,98.21281519
9583,Suburban_E,Terry Glenn,783.2705749,meals,4.89351342
9583,Suburban_E,Terry Glenn,783.2705749,colgrad,30.66982004
9583,Suburban_E,Terry Glenn,783.2705749,fullqual,99.8191352
9584,Suburban_M,Jack Dugger,626.1066664,meals,50.68467369
9584,Suburban_M,Jack Dugger,626.1066664,colgrad,23.21094462
9584,Suburban_M,Jack Dugger,626.1066664,fullqual,98.51658182
9585,Urban_E,Randy Gradishar,833.0803541,meals,22.61193593
9585,Urban_E,Randy Gradishar,833.0803541,colgrad,31.33854469
9585,Urban_E,Randy Gradishar,833.0803541,fullqual,95.44951678
9586,Suburban_E,John Hicks,831.5189241,meals,2.116916561
9586,Suburban_E,John Hicks,831.5189241,colgrad,44.19969923
9586,Suburban_E,John Hicks,831.5189241,fullqual,98.86905566
9587,Suburban_E,Kurt Schumacher,760.6445341,meals,14.96735821
9587,Suburban_E,Kurt Schumacher,760.6445341,colgrad,25.44482303
9587,Suburban_E,Kurt Schumacher,760.6445341,fullqual,97.74288899
9588,Suburban_M,A.J. Hawk,626.345926,meals,78.71246808
9588,Suburban_M,A.J. Hawk,626.345926,colgrad,12.50411049
9588,Suburban_M,A.J. Hawk,626.345926,fullqual,88.8041746
9589,Urban_E,Mike Nugent,608.3554659,meals,64.50105961
9589,Urban_E,Mike Nugent,608.3554659,colgrad,13.93454131
9589,Urban_E,Mike Nugent,608.3554659,fullqual,79.52388108
9590,Suburban_E,Chris Spielman,621.4088308,meals,74.34225495
9590,Suburban_E,Chris Spielman,621.4088308,colgrad,17.16590282
9590,Suburban_E,Chris Spielman,621.4088308,fullqual,77.17330192
9591,Suburban_E,Chris Ward,434.009709,meals,96.57179222
9591,Suburban_E,Chris Ward,434.009709,colgrad,1.259529554
9591,Suburban_E,Chris Ward,434.009709,fullqual,65.5587611
9592,Suburban_H,Jack Tatum,557.4535614,meals,78.31356514
9592,Suburban_H,Jack Tatum,557.4535614,colgrad,12.55084707
9592,Suburban_H,Jack Tatum,557.4535614,fullqual,73.55657213
9593,Urban_E,Chris Spielman,801.3002221,meals,7.578965486
9593,Urban_E,Chris Spielman,801.3002221,colgrad,24.59340396
9593,Urban_E,Chris Spielman,801.3002221,fullqual,71.42633802
9594,Rural_E,Tom Cousineau,777.9083537,meals,40.61562256
9594,Rural_E,Tom Cousineau,777.9083537,colgrad,8.646644198
9594,Rural_E,Tom Cousineau,777.9083537,fullqual,95.85415122
9595,Urban_E,Jack Tatum,627.144726,meals,84.28864637
9595,Urban_E,Jack Tatum,627.144726,colgrad,12.92660411
9595,Urban_E,Jack Tatum,627.144726,fullqual,96.98269057
9596,Rural_H,Korey Stringer,807.6145099,meals,10.23885726
9596,Rural_H,Korey Stringer,807.6145099,colgrad,35.54075329
9596,Rural_H,Korey Stringer,807.6145099,fullqual,99.58107564
9597,Urban_E,Jack Tatum,737.8362939,meals,42.37421576
9597,Urban_E,Jack Tatum,737.8362939,colgrad,11.88101783
9597,Urban_E,Jack Tatum,737.8362939,fullqual,97.10954623
9598,Suburban_E,Jack Dugger,667.2701458,meals,37.14414597
9598,Suburban_E,Jack Dugger,667.2701458,colgrad,16.7653875
9598,Suburban_E,Jack Dugger,667.2701458,fullqual,95.78464458
9599,Suburban_E,Iolas Huffman,557.5196244,meals,93.35067961
9599,Suburban_E,Iolas Huffman,557.5196244,colgrad,13.59432347
9599,Suburban_E,Iolas Huffman,557.5196244,fullqual,86.92092297
9600,Urban_E,Malik Hooker,600.5215882,meals,45.84731248
9600,Urban_E,Malik Hooker,600.5215882,colgrad,26.14260935
9600,Urban_E,Malik Hooker,600.5215882,fullqual,64.11868423
9601,Urban_E,Jim Lachey,721.6780629,meals,26.35682712
9601,Urban_E,Jim Lachey,721.6780629,colgrad,10.63767423
9601,Urban_E,Jim Lachey,721.6780629,fullqual,96.58316748
9602,Urban_H,Tom Cousineau,699.6739038,meals,52.52328054
9602,Urban_H,Tom Cousineau,699.6739038,colgrad,15.74580178
9602,Urban_H,Tom Cousineau,699.6739038,fullqual,89.04079267
9603,Urban_E,Ted Smith,765.3739736,meals,24.3443958
9603,Urban_E,Ted Smith,765.3739736,colgrad,37.65245577
9603,Urban_E,Ted Smith,765.3739736,fullqual,95.81772897
9604,Rural_E,Jack Tatum,904.0292583,meals,6.932127289
9604,Rural_E,Jack Tatum,904.0292583,colgrad,67.60729341
9604,Rural_E,Jack Tatum,904.0292583,fullqual,99.97623784
9605,Suburban_E,Gaylord Stinchcomb,580.2337497,meals,68.726119
9605,Suburban_E,Gaylord Stinchcomb,580.2337497,colgrad,12.98869295
9605,Suburban_E,Gaylord Stinchcomb,580.2337497,fullqual,98.95596632
9606,Suburban_E,Steve Myers,733.9146168,meals,12.33314928
9606,Suburban_E,Steve Myers,733.9146168,colgrad,18.34150013
9606,Suburban_E,Steve Myers,733.9146168,fullqual,97.60792234
9607,Suburban_E,Jim Stillwagon,597.6644686,meals,87.50865413
9607,Suburban_E,Jim Stillwagon,597.6644686,colgrad,7.382378811
9607,Suburban_E,Jim Stillwagon,597.6644686,fullqual,76.85571689
9608,Suburban_E,Malik Hooker,729.6390197,meals,12.77098535
9608,Suburban_E,Malik Hooker,729.6390197,colgrad,13.65496638
9608,Suburban_E,Malik Hooker,729.6390197,fullqual,91.6269209
9609,Urban_E,Troy Smith,559.5507778,meals,68.36857069
9609,Urban_E,Troy Smith,559.5507778,colgrad,17.8084638
9609,Urban_E,Troy Smith,559.5507778,fullqual,78.72103362
9610,Urban_E,Gaylord Stinchcomb,565.5446076,meals,58.83984552
9610,Urban_E,Gaylord Stinchcomb,565.5446076,colgrad,22.28011392
9610,Urban_E,Gaylord Stinchcomb,565.5446076,fullqual,73.50209058
9611,Urban_E,A.J. Hawk,622.1265732,meals,91.72886123
9611,Urban_E,A.J. Hawk,622.1265732,colgrad,17.52212402
9611,Urban_E,A.J. Hawk,622.1265732,fullqual,93.43375426
9612,Suburban_E,Eddie George,545.7935784,meals,94.52515091
9612,Suburban_E,Eddie George,545.7935784,colgrad,0.940544661
